,code,tropics,cover_cat,year,area,country,pixels,pixels_sub_25,cover_2000,loss
13757,MAR,False,26-50,2018,2869.27702857467,Morocco,4473043.0,0.0,1127.4775303248055,2.251230885829838
13777,MAR,False,51-75,2018,2251.066070392944,Morocco,3520676.0,0.0,1420.6707774580448,3.991209048196725
13797,MAR,False,76-100,2018,2109.43008475956,Morocco,3313075.0,0.0,1838.036312169034,8.49306609318325
13718,MAR,False,0,2019,400354.79847002024,Morocco,610250646.0,0.0,0.0,0.0
13738,MAR,False,1-25,2019,5547.914647867322,Morocco,8632048.0,8632048.0,732.6414250186469,0.6754183441306449
13758,MAR,False,26-50,2019,2869.27702857467,Morocco,4473043.0,0.0,1127.4775303248055,1.4656897602063332
13778,MAR,False,51-75,2019,2251.066070392944,Morocco,3520676.0,0.0,1420.6707774580448,2.774007348432115
13798,MAR,False,76-100,2019,2109.43008475956,Morocco,3313075.0,0.0,1838.036312169034,4.447023049053629
13719,MAR,False,0,2020,400354.79847002024,Morocco,610250646.0,0.0,0.0,0.0
13739,MAR,False,1-25,2020,5547.914647867322,Morocco,8632048.0,8632048.0,732.6414250186469,0.9618517775944244
13759,MAR,False,26-50,2020,2869.27702857467,Morocco,4473043.0,0.0,1127.4775303248055,3.08600628383066
13779,MAR,False,51-75,2020,2251.066070392944,Morocco,3520676.0,0.0,1420.6707774580448,8.018955461445891
13799,MAR,False,76-100,2020,2109.43008475956,Morocco,3313075.0,0.0,1838.036312169034,14.882049513787756
13800,MCO,False,0,2001,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13820,MCO,False,1-25,2001,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13840,MCO,False,26-50,2001,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13860,MCO,False,51-75,2001,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13880,MCO,False,76-100,2001,0.0,Monaco,0.0,0.0,0.0,0.0
13801,MCO,False,0,2002,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13821,MCO,False,1-25,2002,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13841,MCO,False,26-50,2002,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13861,MCO,False,51-75,2002,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13881,MCO,False,76-100,2002,0.0,Monaco,0.0,0.0,0.0,0.0
13802,MCO,False,0,2003,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13822,MCO,False,1-25,2003,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13842,MCO,False,26-50,2003,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13862,MCO,False,51-75,2003,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13882,MCO,False,76-100,2003,0.0,Monaco,0.0,0.0,0.0,0.0
13803,MCO,False,0,2004,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13823,MCO,False,1-25,2004,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13843,MCO,False,26-50,2004,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13863,MCO,False,51-75,2004,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13883,MCO,False,76-100,2004,0.0,Monaco,0.0,0.0,0.0,0.0
13804,MCO,False,0,2005,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13824,MCO,False,1-25,2005,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13844,MCO,False,26-50,2005,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13864,MCO,False,51-75,2005,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13884,MCO,False,76-100,2005,0.0,Monaco,0.0,0.0,0.0,0.0
13805,MCO,False,0,2006,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13825,MCO,False,1-25,2006,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13845,MCO,False,26-50,2006,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13865,MCO,False,51-75,2006,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13885,MCO,False,76-100,2006,0.0,Monaco,0.0,0.0,0.0,0.0
13806,MCO,False,0,2007,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13826,MCO,False,1-25,2007,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13846,MCO,False,26-50,2007,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13866,MCO,False,51-75,2007,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13886,MCO,False,76-100,2007,0.0,Monaco,0.0,0.0,0.0,0.0
13807,MCO,False,0,2008,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13827,MCO,False,1-25,2008,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13847,MCO,False,26-50,2008,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13867,MCO,False,51-75,2008,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13887,MCO,False,76-100,2008,0.0,Monaco,0.0,0.0,0.0,0.0
13808,MCO,False,0,2009,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13828,MCO,False,1-25,2009,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13848,MCO,False,26-50,2009,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13868,MCO,False,51-75,2009,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13888,MCO,False,76-100,2009,0.0,Monaco,0.0,0.0,0.0,0.0
13809,MCO,False,0,2010,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13829,MCO,False,1-25,2010,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13849,MCO,False,26-50,2010,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13869,MCO,False,51-75,2010,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13889,MCO,False,76-100,2010,0.0,Monaco,0.0,0.0,0.0,0.0
13810,MCO,False,0,2011,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13830,MCO,False,1-25,2011,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13850,MCO,False,26-50,2011,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13870,MCO,False,51-75,2011,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13890,MCO,False,76-100,2011,0.0,Monaco,0.0,0.0,0.0,0.0
13811,MCO,False,0,2012,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13831,MCO,False,1-25,2012,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13851,MCO,False,26-50,2012,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13871,MCO,False,51-75,2012,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13891,MCO,False,76-100,2012,0.0,Monaco,0.0,0.0,0.0,0.0
13812,MCO,False,0,2013,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13832,MCO,False,1-25,2013,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13852,MCO,False,26-50,2013,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13872,MCO,False,51-75,2013,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13892,MCO,False,76-100,2013,0.0,Monaco,0.0,0.0,0.0,0.0
13813,MCO,False,0,2014,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13833,MCO,False,1-25,2014,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13853,MCO,False,26-50,2014,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13873,MCO,False,51-75,2014,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13893,MCO,False,76-100,2014,0.0,Monaco,0.0,0.0,0.0,0.0
13814,MCO,False,0,2015,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13834,MCO,False,1-25,2015,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13854,MCO,False,26-50,2015,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13874,MCO,False,51-75,2015,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13894,MCO,False,76-100,2015,0.0,Monaco,0.0,0.0,0.0,0.0
13815,MCO,False,0,2016,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13835,MCO,False,1-25,2016,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13855,MCO,False,26-50,2016,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13875,MCO,False,51-75,2016,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13895,MCO,False,76-100,2016,0.0,Monaco,0.0,0.0,0.0,0.0
13816,MCO,False,0,2017,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13836,MCO,False,1-25,2017,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13856,MCO,False,26-50,2017,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13876,MCO,False,51-75,2017,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13896,MCO,False,76-100,2017,0.0,Monaco,0.0,0.0,0.0,0.0
13817,MCO,False,0,2018,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13837,MCO,False,1-25,2018,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13857,MCO,False,26-50,2018,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13877,MCO,False,51-75,2018,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13897,MCO,False,76-100,2018,0.0,Monaco,0.0,0.0,0.0,0.0
13818,MCO,False,0,2019,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13838,MCO,False,1-25,2019,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13858,MCO,False,26-50,2019,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13878,MCO,False,51-75,2019,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13898,MCO,False,76-100,2019,0.0,Monaco,0.0,0.0,0.0,0.0
13819,MCO,False,0,2020,2.1359049949454203,Monaco,3818.0,0.0,0.0,0.0
13839,MCO,False,1-25,2020,0.02070021871605903,Monaco,37.0,37.0,0.0031330133949917537,0.0
13859,MCO,False,26-50,2020,0.004475779475434028,Monaco,8.0,0.0,0.0016448494407643231,0.0
13879,MCO,False,51-75,2020,0.0005594735857204861,Monaco,1.0,0.0,0.00035246835900390623,0.0
13899,MCO,False,76-100,2020,0.0,Monaco,0.0,0.0,0.0,0.0
13900,MDA,False,0,2001,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13920,MDA,False,1-25,2001,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.00826738144753928
13940,MDA,False,26-50,2001,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.06179234752750129
13960,MDA,False,51-75,2001,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.155230215111418
13980,MDA,False,76-100,2001,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,0.9697451067288126
13901,MDA,False,0,2002,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13921,MDA,False,1-25,2002,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.012860822551567062
13941,MDA,False,26-50,2002,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.061985418114792114
13961,MDA,False,51-75,2002,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.20125507809746204
13981,MDA,False,76-100,2002,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.646386504676029
13902,MDA,False,0,2003,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13922,MDA,False,1-25,2003,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.008983601775509333
13942,MDA,False,26-50,2003,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.0307807076186252
13962,MDA,False,51-75,2003,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.09438022850192666
13982,MDA,False,76-100,2003,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,0.6995325960892845
13903,MDA,False,0,2004,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13923,MDA,False,1-25,2004,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.024358836432590056
13943,MDA,False,26-50,2004,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.12363369457848428
13963,MDA,False,51-75,2004,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.31361915421721653
13983,MDA,False,76-100,2004,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.6606945855121824
13904,MDA,False,0,2005,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13924,MDA,False,1-25,2005,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.012219313738489583
13944,MDA,False,26-50,2005,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.04553543730236567
13964,MDA,False,51-75,2005,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.10700259575795727
13984,MDA,False,76-100,2005,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,0.7319580116017868
13905,MDA,False,0,2006,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13925,MDA,False,1-25,2006,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.012348443774138454
13945,MDA,False,26-50,2006,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.03390183414438325
13965,MDA,False,51-75,2006,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.11392294686458365
13985,MDA,False,76-100,2006,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.3284519563632846
13906,MDA,False,0,2007,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13926,MDA,False,1-25,2007,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.022845790279560133
13946,MDA,False,26-50,2007,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.09324137879011964
13966,MDA,False,51-75,2007,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.2907315674510139
13986,MDA,False,76-100,2007,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.512097222233366
13907,MDA,False,0,2008,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13927,MDA,False,1-25,2008,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.012549404210175134
13947,MDA,False,26-50,2008,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.04818108703378034
13967,MDA,False,51-75,2008,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.12366301527489097
13987,MDA,False,76-100,2008,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,0.9223260003978837
13908,MDA,False,0,2009,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13928,MDA,False,1-25,2009,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.018027574014184675
13948,MDA,False,26-50,2009,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.08159376868135355
13968,MDA,False,51-75,2009,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.22330366531623289
13988,MDA,False,76-100,2009,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.1926507641094104
13909,MDA,False,0,2010,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13929,MDA,False,1-25,2010,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.01297104463390625
13949,MDA,False,26-50,2010,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.04911217198703603
13969,MDA,False,51-75,2010,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.1883494253851192
13989,MDA,False,76-100,2010,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.211645259747654
13910,MDA,False,0,2011,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13930,MDA,False,1-25,2011,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.018288177577982415
13950,MDA,False,26-50,2011,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.08219688496824455
13970,MDA,False,51-75,2011,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.21898419091680568
13990,MDA,False,76-100,2011,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.2130234850768304
13911,MDA,False,0,2012,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13931,MDA,False,1-25,2012,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.11401797941707002
13951,MDA,False,26-50,2012,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.8951793711512674
13971,MDA,False,51-75,2012,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,2.683375404422145
13991,MDA,False,76-100,2012,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,10.227450370340092
13912,MDA,False,0,2013,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13932,MDA,False,1-25,2013,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.014801534729850914
13952,MDA,False,26-50,2013,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.08420454848666153
13972,MDA,False,51-75,2013,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.23930827893235912
13992,MDA,False,76-100,2013,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,1.0328975332124106
13913,MDA,False,0,2014,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13933,MDA,False,1-25,2014,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.014707259717022142
13953,MDA,False,26-50,2014,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.07748098663942264
13973,MDA,False,51-75,2014,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.6897373905854697
13993,MDA,False,76-100,2014,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,2.180260821796619
13914,MDA,False,0,2015,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13934,MDA,False,1-25,2015,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.005227361541305989
13954,MDA,False,26-50,2015,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.04376933948720484
13974,MDA,False,51-75,2015,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,0.9118772730913168
13994,MDA,False,76-100,2015,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,3.140930626621794
13915,MDA,False,0,2016,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13935,MDA,False,1-25,2016,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.03967957150435352
13955,MDA,False,26-50,2016,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.19585209680295118
13975,MDA,False,51-75,2016,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,1.7102022852456256
13995,MDA,False,76-100,2016,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,4.792719278166264
13916,MDA,False,0,2017,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13936,MDA,False,1-25,2017,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.04032816575719944
13956,MDA,False,26-50,2017,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.23215747355601252
13976,MDA,False,51-75,2017,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,2.518731292468226
13996,MDA,False,76-100,2017,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,5.962086574637117
13917,MDA,False,0,2018,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13937,MDA,False,1-25,2018,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.029399645682747836
13957,MDA,False,26-50,2018,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.12798867747659948
13977,MDA,False,51-75,2018,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,1.891764393317011
13997,MDA,False,76-100,2018,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,4.952378915905701
13918,MDA,False,0,2019,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13938,MDA,False,1-25,2019,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.028414851742659973
13958,MDA,False,26-50,2019,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.15245021286524454
13978,MDA,False,51-75,2019,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,1.9253892719640562
13998,MDA,False,76-100,2019,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,4.465514089502876
13919,MDA,False,0,2020,28339.989631689783,Moldova,53824039.0,0.0,0.0,0.0
13939,MDA,False,1-25,2020,1493.9972934555044,Moldova,2842148.0,2842148.0,152.93667536709916,0.04454250598187498
13959,MDA,False,26-50,2020,624.6178921640966,Moldova,1187715.0,0.0,218.83418325308128,0.2428527270077836
13979,MDA,False,51-75,2020,1038.0552274697793,Moldova,1969973.0,0.0,695.1564808950347,3.0724806996122824
13999,MDA,False,76-100,2020,2119.3158073923355,Moldova,4033846.0,0.0,1862.1288924772991,8.072409028996754
14000,MDG,False,0,2001,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14020,MDG,False,1-25,2001,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,1.1402057223230537
14040,MDG,False,26-50,2001,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,2.4827478197485537
14060,MDG,False,51-75,2001,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,3.127408960142698
14080,MDG,False,76-100,2001,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,12.888688801345765
14001,MDG,False,0,2002,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14021,MDG,False,1-25,2002,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,10.065871204195156
14041,MDG,False,26-50,2002,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,11.565759075903836
14061,MDG,False,51-75,2002,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,6.114035206595471
14081,MDG,False,76-100,2002,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,24.024724256145035
14002,MDG,False,0,2003,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14022,MDG,False,1-25,2003,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,18.877913933637558
14042,MDG,False,26-50,2003,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,27.563349569049223
14062,MDG,False,51-75,2003,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,5.179301589995836
14082,MDG,False,76-100,2003,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,15.524728197134912
14003,MDG,False,0,2004,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14023,MDG,False,1-25,2004,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,5.4119714528712315
14043,MDG,False,26-50,2004,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,9.032861910139152
14063,MDG,False,51-75,2004,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,5.573833685225825
14083,MDG,False,76-100,2004,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,17.349402129349723
14004,MDG,False,0,2005,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14024,MDG,False,1-25,2005,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,11.060223900371879
14044,MDG,False,26-50,2005,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,12.980799003785632
14064,MDG,False,51-75,2005,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,9.926503915419877
14084,MDG,False,76-100,2005,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,32.210006237095676
14005,MDG,False,0,2006,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14025,MDG,False,1-25,2006,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,27.89037697705236
14045,MDG,False,26-50,2006,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,27.91016290473085
14065,MDG,False,51-75,2006,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,5.500341693847942
14085,MDG,False,76-100,2006,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,21.720647452244293
14006,MDG,False,0,2007,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14026,MDG,False,1-25,2007,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,9.45134149654802
14046,MDG,False,26-50,2007,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,21.174784212110115
14066,MDG,False,51-75,2007,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,11.469678282601095
14086,MDG,False,76-100,2007,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,46.286074541891196
14007,MDG,False,0,2008,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14027,MDG,False,1-25,2008,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,10.26596531225101
14047,MDG,False,26-50,2008,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,16.25101447022339
14067,MDG,False,51-75,2008,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,7.90070117737588
14087,MDG,False,76-100,2008,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,31.077311410614957
14008,MDG,False,0,2009,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14028,MDG,False,1-25,2009,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,11.73632835461993
14048,MDG,False,26-50,2009,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,14.350651899915832
14068,MDG,False,51-75,2009,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,4.523022334461653
14088,MDG,False,76-100,2009,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,16.25687243123684
14009,MDG,False,0,2010,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14029,MDG,False,1-25,2010,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,11.766728013920556
14049,MDG,False,26-50,2010,5258.415616323346,Madagascar,7478669.0,0.0,1910.7504511165628,21.678465159595845
14069,MDG,False,51-75,2010,1707.3795030480496,Madagascar,2425189.0,0.0,987.4296937223536,8.087218646297645
14089,MDG,False,76-100,2010,4382.851235018285,Madagascar,6227628.0,0.0,4146.07945793629,27.542440135573894
14010,MDG,False,0,2011,22407.758685546596,Madagascar,31900473.0,0.0,0.0,0.0
14030,MDG,False,1-25,2011,39980.12410432229,Madagascar,56920747.0,56920747.0,3973.9008626685813,2.269341557394485
